EVENT_ID, Time, Latitude, Longitude, Depth, Magnitude, MagnitudeType, BbEnergyMagnitude, BbRuptureDuration, BbStationCount, BbTotalEnergy, HfEnergyMagnitude, HfRuptureDuration, HfStationCount, HfTotalEnergy
260519, 1992 07 29 04 30 47, 39.5155, 143.4841, 15.9, 6.2, mw, 6.12, 108.0, 13, 3.39999992E13, 6.4, 108.0, 9, 1.80000003E13
260747, 1992 07 30 08 24 49, 29.5658, 90.1799, 31.4, 6.1, mw, 5.92, 38.0, 17, 1.69999996E13, 6.14, 38.0, 14, 7.4000001E12
2608012, 2007 08 20 13 46 19, 6.11, 127.4461, 23.8, 6.4, MW, 6.58, 36.0, 52, 1.70000007E14, 6.83, 36.0, 40, 7.9999999E13
2609353, 2007 07 21 13 27 03, -8.0859, -71.2071, 633.7, 6.1, MW, 6.37, 76.0, 36, 7.9999999E13, 6.72, 76.0, 29, 5.3999999E13
2609882, 2007 07 21 15 34 52, -22.2136, -65.7495, 290.6, 6.4, MW, 6.39, 28.0, 39, 8.5000003E13, 6.66, 28.0, 33, 4.3E13
2609949, 2007 08 20 22 42 28, 8.1252, -39.2485, 0.7, 6.5, MW, 6.64, 28.0, 68, 2.09999993E14, 6.64, 28.0, 47, 4.1000001E13
2610130, 2007 10 24 21 02 51, -3.9514, 100.9873, 29.9, 6.8, MW, 6.64, 57.0, 62, 2.09999993E14, 6.8, 57.0, 48, 7.1000004E13
2612806, 2007 10 25 13 50 03, 46.0628, 154.182, 14.2, 6.1, MW, 6.35, 51.0, 67, 7.3999996E13, 6.64, 51.0, 44, 4.1000001E13
2615660, 2007 11 25 16 02 18, -8.3523, 118.3369, 35.5, 6.5, MW, 6.51, 42.0, 46, 1.30000003E14, 6.6, 42.0, 32, 3.6000001E13
2615680, 2007 12 25 14 04 35, 38.5333, 142.0124, 50.1, 6.1, MW, 5.76, 83.0, 44, 9.7000001E12, 6.11, 83.0, 26, 6.4999999E12
2616470, 2007 11 25 19 53 08, -8.2256, 118.5261, 31.6, 6.5, MW, 6.44, 58.0, 42, 1.0E14, 6.52, 58.0, 32, 2.69999994E13
2619435, 2007 09 25 05 16 01, -31.0103, -179.9741, 417.5, 6.2, MW, 5.53, 26.0, 25, 4.5000001E12, 5.86, 26.0, 17, 2.7000001E12
262048, 1992 08 02 05 50 13, -0.8529, 127.6404, 29.6, 6.3, mw, 6.65, 54.0, 13, 2.09999993E14, 6.64, 54.0, 8, 3.9999999E13
2621082, 2007 12 26 22 04 56, 52.5935, -168.2481, 36.1, 6.4, MW, 6.16, 49.0, 61, 3.9000002E13, 6.41, 49.0, 41, 1.9E13
2622734, 2007 11 27 11 50 01, -10.9826, 162.2113, 37.1, 6.6, MW, 6.69, 84.0, 45, 2.40000004E14, 6.56, 84.0, 26, 3.10000002E13
262277, 1992 08 02 12 03 20, -7.122, 121.7592, 484.4, 6.6, mw, 7.11, 23.0, 10, 9.9999999E14, 7.41, 23.0, 10, 5.7999997E14
2624259, 2007 09 26 12 36 26, -5.0384, 153.4446, 31.8, 6.8, MW, 6.61, 72.0, 48, 1.90000008E14, 6.82, 72.0, 39, 7.6999998E13
2624886, 2007 09 26 15 43 02, -1.8162, 99.4029, 31.3, 6.1, MW, 5.87, 52.0, 55, 1.39999995E13, 6.13, 52.0, 25, 7.0999998E12
2628562, 2007 11 29 03 26 24, -36.721, -97.4335, 10.0, 6.3, MW, 6.0, 76.0, 30, 2.30000008E13, 6.27, 76.0, 11, 1.09999995E13
2629403, 2007 09 27 19 57 46, -21.142, 169.3841, 19.9, 6.1, MW, 6.53, 34.0, 41, 1.40000004E14, 6.66, 34.0, 25, 4.3999998E13
2630199, 2007 07 25 23 37 33, 7.0991, 92.5074, 27.7, 6.1, MW, 5.76, 51.0, 56, 9.7999997E12, 5.9, 51.0, 34, 3.10000012E12
2630709, 2007 09 28 01 01 49, -21.2422, 169.3926, 14.4, 6.3, MW, 6.45, 47.0, 37, 1.10000001E14, 6.54, 47.0, 20, 2.90000009E13
2630966, 2007 09 28 01 35 53, -21.1773, 169.4755, 17.0, 6.5, MW, 6.68, 37.0, 31, 2.29999995E14, 6.78, 37.0, 9, 6.5999999E13
2631020, 2007 11 29 19 00 19, 14.9946, -61.2236, 147.3, 7.4, MW, 7.68, 38.0, 56, 7.5000002E15, 7.95, 38.0, 54, 3.79999996E15
2631038, 2007 07 26 05 40 18, 2.8864, 127.5683, 39.8, 6.9, MW, 6.98, 60.0, 52, 6.8000003E14, 7.19, 60.0, 43, 2.80000008E14
2632488, 2007 08 26 12 37 31, -17.4751, -174.3262, 128.3, 6.1, MW, 5.79, 28.0, 38, 1.09999995E13, 6.13, 28.0, 23, 6.9000002E12
2633491, 2007 09 28 13 38 57, 22.0103, 142.705, 253.5, 7.5, MW, 7.6, 41.0, 59, 5.6000001E15, 7.87, 41.0, 56, 2.90000004E15
2634483, 2007 10 31 03 30 18, 18.9579, 145.3795, 221.9, 7.2, MW, 7.59, 101.0, 58, 5.4000001E15, 7.67, 101.0, 55, 1.50000001E15
2635960, 2007 09 29 05 37 07, 2.8965, 95.5175, 32.6, 5.7, MW, 5.82, 49.0, 46, 1.20000002E13, 6.28, 49.0, 26, 1.20000002E13
2636010, 2007 10 31 13 44 21, 51.495, -178.397, 36.7, 5.9, MW, 5.81, 56.0, 67, 1.20000002E13, 6.07, 56.0, 43, 5.6999999E12
2637150, 2007 07 27 14 46 29, -21.4974, 170.9778, 22.2, 6.1, MW, 6.28, 19.0, 38, 5.8999999E13, 6.45, 19.0, 25, 2.1999999E13
2638663, 2007 09 30 02 08 31, 10.5355, 145.7995, 18.5, 7.0, MW, 7.33, 49.0, 61, 2.19999996E15, 7.52, 49.0, 48, 8.6000003E14
2639057, 2007 09 30 05 23 34, -49.2466, 164.1939, 10.0, 7.4, MW, 7.4, 61.0, 36, 2.80000004E15, 7.13, 61.0, 23, 2.20000003E14
2639701, 2007 09 30 09 47 53, -49.1704, 164.423, 18.0, 6.6, MW, 6.63, 20.0, 29, 2.00000001E14, 6.68, 20.0, 21, 4.6999999E13
2645605, 2007 07 31 22 55 32, -0.1853, -17.7754, 17.6, 6.2, MW, 5.96, 58.0, 48, 1.99999997E13, 6.27, 58.0, 26, 1.20000002E13
2645942, 2008 06 01 01 57 24, 20.1472, 121.371, 33.2, 6.3, MW, 6.36, 48.0, 60, 7.8000003E13, 6.64, 48.0, 49, 4.1000001E13
2647592, 2008 02 01 12 10 08, -21.5888, -179.3783, 626.1, 6.0, MW, 6.09, 14.0, 30, 3.10000002E13, 6.55, 14.0, 20, 3.10000002E13
