MSt,MSlat,MSlon,MSdepth,MSmag,MSfms,MSprod,FSprod,MSres
722783.828344444,16.0734,-96.5469,22.8,6.4,0,24,0,0.575604832338962
722324.300226157,-8.0998,125.3809,4.1,6.4,0,14,0,0.341521626305594
722295.469220949,-8.0433,155.5643,3.3,6.4,0,6,0,-0.0264551589890003
722287.495396991,-53.8173,158.8442,33,6.4,0,1,0,-0.804606409372644
722195.967503588,-9.8984,160.4388,49.3,6.4,0,80,0,1.0984835776193
721948.674361343,6.2185,124.1049,8.3,6.4,0,67,0,1.02146839332818
721944.976933912,26.6967,97.0421,31.4,6.4,0,0,0,-Inf
736976.867346296,-61.7431,154.5526,10,6.3,0,1,0,-0.713498501558086
736938.713145255,-1.159,99.6881,43.14,6.3,0,0,0,-Inf
736934.179062616,-1.4513,148.0803,8,6.3,0,5,0,-0.0145284972220672
736915.977697685,44.3014,82.8268,20,6.3,0,7,0,0.131599538456171
736858.519896643,38.9154,26.3713,12,6.3,0,5,0,-0.0145284972220672
736733.919394676,25.2011,63.2577,24.05,6.3,0,1,0,-0.713498501558086
736524.507787384,-28.0052,-176.443,12,6.3,0,32,2,0.79165147676182
736500.407912037,-20.2793,169.0737,13,6.3,0,25,3,0.684441507113952
736488.802260764,1.2789,126.3712,31,6.3,0,20,0,0.587531494105895
736488.452519907,18.3637,-105.1731,10,6.3,0,2,0,-0.412468505894105
736401.754684722,51.5648,-173.9423,19,6.3,0,21,3,0.608720793175833
736372.418333912,-9.6338,119.4013,28,6.3,0,1,0,-0.713498501558086
736370.022978472,-30.5723,-71.5838,29,6.3,0,37,0,0.854703222508909
736152.215600231,43.9697,148.0042,51.1,6.3,0,9,0,0.240744007881239
736108.610422106,-19.4781,-175.936,15.1,6.3,0,1,0,-0.713498501558086
736108.203743056,-16.8146,-14.2615,11.7,6.3,0,6,2,0.0646527488255576
736053.34585625,-15.4394,-172.905,15.2,6.3,0,22,1,0.62892417926412
736011.91729537,-55.5186,-28.2292,18.1,6.3,0,10,0,0.286501498441914
735906.367010417,-41.824,80.0437,7.4,6.3,0,2,1,-0.412468505894105
735852.115372569,-0.2248,125.0265,39.9,6.3,0,11,0,0.327894183600139
735794.333301968,5.7144,126.4776,20,6.3,0,24,1,0.66671274015352
735734.344862963,6.3995,144.9597,16.7,6.3,0,0,1,-Inf
735673.994123843,-5.6717,-80.9351,26.5,6.3,0,2,0,-0.412468505894105
735619.119971759,-40.6371,175.7893,32.9,6.3,0,7,0,0.131599538456171
735612.167413542,18.9922,-66.8685,30.9,6.3,0,2,0,-0.412468505894105
735538.501497107,23.5436,121.458,14.8,6.3,0,10,0,0.286501498441914
735537.119322222,-35.4018,-73.1515,11.9,6.3,0,4,1,-0.111438510230124
735437.292844329,-46.0946,34.8615,3.2,6.3,0,1,0,-0.713498501558086
735400.674329745,34.4507,25.044,21.5,6.3,0,27,0,0.717865262600901
735387.238238426,23.8318,121.059,17,6.3,0,4,0,-0.111438510230124
735374.409122801,-45.0062,-80.7244,35,6.3,0,0,0,-Inf
735333.495025347,28.4463,51.629,12.8,6.3,0,57,0,1.04237635411441
735185.862683681,57.557,-142.8596,19,6.3,0,1,0,-0.713498501558086
735137.989865393,24.7742,-110.1836,8.1,6.3,0,8,0,0.189591485433858
735126.202639583,-3.3008,100.6703,23.3,6.3,0,3,0,-0.236377246838424
735115.766068866,-10.677,113.9646,34.8,6.3,0,65,2,1.09941485508477
735099.404110648,-1.3518,120.1275,27.9,6.3,0,6,1,0.0646527488255576
735049.880242477,43.4335,84.6125,17.1,6.3,0,4,0,-0.111438510230124
735037.855798727,38.9159,142.0492,45.1,6.3,0,14,0,0.432629534120152
735024.135701273,5.4503,-82.5631,9.5,6.3,0,2,1,-0.412468505894105
735024.031439583,5.2944,-82.6322,15,6.3,0,3,0,-0.236377246838424
735013.949843403,73.0279,5.5053,8.2,6.3,0,7,0,0.131599538456171
735007.083839236,-44.6403,-80.4601,35,6.3,0,0,0,-Inf
734709.035307407,-3.1908,150.7538,29.7,6.3,0,6,0,0.0646527488255576
734670.002518518,-5.8845,151.2013,26.9,6.3,0,35,0,0.83056954279219
734655.538437616,-37.5547,-73.8322,10,6.3,0,5,0,-0.0145284972220672
734480.225406829,-56.4318,-25.64,29,6.3,0,47,0,0.958599356377631
734441.637916898,-57.116,-142.4191,10,6.3,0,2,0,-0.412468505894105
734415.561561806,24.2175,125.2495,32.8,6.3,0,4,0,-0.111438510230124
734389.48446412,-20.7545,169.9858,50,6.3,0,2,1,-0.412468505894105
734388.676082176,-15.8867,-179.1931,14.7,6.3,0,0,0,-Inf
734366.146460764,-17.8076,65.6026,14.7,6.3,0,0,0,-Inf
734353.505874305,1.2978,126.2794,50.6,6.3,0,2,0,-0.412468505894105
734349.164058449,52.4218,159.9224,30.3,6.3,0,7,1,0.131599538456171
734329.488576389,11.1664,146.0823,16.9,6.3,0,2,0,-0.412468505894105
734323.913800579,39.6611,142.5792,30.1,6.3,0,8,0,0.189591485433858
734319.307265162,16.2901,-97.9585,27.8,6.3,0,3,0,-0.236377246838424
734283.422989352,35.2837,-35.9366,15.4,6.3,0,1,0,-0.713498501558086
734201.013105324,22.9301,120.8,27,6.3,0,8,0,0.189591485433858
734176.256948611,23.4364,123.6909,23,6.3,0,3,0,-0.236377246838424
734013.077852662,37.6678,95.7622,12.1,6.3,0,29,0,0.74889949634087
733967.753502778,24.0511,122.2343,24.4,6.3,0,6,0,0.0646527488255576
733929.146221065,41.8075,143.5371,34,6.3,0,0,0,-Inf
733926.095216435,-17.7809,168.0258,34.6,6.3,0,39,1,0.877566105468413
733878.83443669,-3.1277,100.4562,27.8,6.3,0,8,1,0.189591485433858
733869.064382176,42.37,13.3188,14.1,6.3,0,14,0,0.432629534120152
733844.974703819,5.518,-82.7165,10.7,6.3,0,1,0,-0.713498501558086
733832.606323958,-60.5682,-24.9192,15,6.3,0,4,0,-0.111438510230124
733791.591536343,-30.227,-177.8567,31.5,6.3,0,11,0,0.327894183600139
733762.437039583,36.5464,142.5025,0.1,6.3,0,20,0,0.587531494105895
733750.777194444,-53.0197,106.8029,10,6.3,0,0,0,-Inf
733734.784523032,-1.1892,-14.0194,8,6.3,0,0,0,-Inf
733734.667391898,-4.3759,101.227,26.1,6.3,0,9,0,0.240744007881239
733731.257899421,8.3262,-82.9022,44.6,6.3,0,3,0,-0.236377246838424
733722.056941088,37.6199,95.8853,0.1,6.3,0,7,0,0.131599538456171
733704.419871875,-2.5799,145.6023,12.3,6.3,0,9,0,0.240744007881239
733687.354687384,29.8445,90.3787,6.4,6.3,0,21,0,0.608720793175833
733648.640551042,-0.0245,-17.4395,4.5,6.3,0,2,1,-0.412468505894105
733647.066337963,51.6568,104.1442,10,6.3,0,7,0,0.131599538456171
733560.081527778,20.1472,121.371,33.2,6.3,0,9,0,0.240744007881239
733557.656954167,63.9564,-20.9875,10,6.3,0,0,0,-Inf
733548.578891435,51.1882,178.7859,29.2,6.3,0,4,0,-0.111438510230124
733514.024863079,-18.6398,-175.7335,6.8,6.3,0,1,1,-0.713498501558086
733507.474793866,-20.1839,168.965,51.2,6.3,0,121,5,1.36928686875836
733507.467559144,-20.1769,168.8782,9.6,6.3,0,125,4,1.38341151144997
733417.067602431,43.8352,-126.9091,10,6.3,0,0,0,-Inf
733375.143334606,-36.721,-97.4335,10,6.3,0,0,0,-Inf
733317.750100694,54.5424,-161.7764,44.5,6.3,0,11,0,0.327894183600139
733313.066586343,-21.1773,169.4755,17,6.3,0,68,30,1.11901041114815
733313.04293831,-21.2422,169.3926,14.4,6.3,0,77,22,1.1729922236144
733226.351399653,0.72,-30.2614,10,6.3,0,0,0,-Inf
733178.372374421,20.5752,100.7579,1.3,6.3,0,1,1,-0.713498501558086
733152.073573843,25.6589,125.1102,11.6,6.3,0,11,2,0.327894183600139
733137.164460532,37.3777,-24.6318,4.3,6.3,0,36,0,0.842803999209201
733097.108588542,-6.9657,-80.446,9.9,6.3,0,1,0,-0.713498501558086
733012.58459213,-8.347,118.7378,46.8,6.3,0,5,0,-0.0145284972220672
732959.417922917,20.7439,120.0744,18.4,6.3,0,58,0,1.04992949200485
732936.406545023,-3.0581,129.5395,25.3,6.3,0,28,0,0.733659529784133
732855.755131481,6.4794,92.7114,27.4,6.3,0,3,0,-0.236377246838424
732852.885447454,-0.4075,123.3431,37.6,6.3,0,11,0,0.327894183600139
732792.76827963,1.9989,97.0287,33.3,6.3,0,18,0,0.54177400354522
732722.644040046,20.9322,146.2107,48.9,6.3,0,0,0,-Inf
732635.590422801,2.1772,96.8046,28.5,6.3,0,22,1,0.62892417926412
732497.483390509,-42.2012,42.7599,10,6.3,0,0,1,-Inf
732453.216369097,-3.2328,-80.9455,39.7,6.3,0,12,0,0.365682744489539
732442.047965046,-6.2221,103.1613,21.8,6.3,0,2,0,-0.412468505894105
732409.836576042,30.5171,83.6553,14.7,6.3,0,9,0,0.240744007881239
732377.223384028,84.9165,99.7162,2.9,6.3,0,13,2,0.400444850748751
732352.782034491,26.1249,144.0635,17.3,6.3,0,3,0,-0.236377246838424
732272.486889931,15.733,-61.6785,21.2,6.3,0,34,0,0.817980415484169
732271.917874537,13.3489,-90.2823,39.6,6.3,0,7,0,0.131599538456171
732218.645747685,-52.5011,28.0501,10,6.3,0,1,0,-0.713498501558086
732147.334583681,49.5521,-127.0113,25.5,6.3,0,1,0,-0.713498501558086
732127.292698611,10.6412,-87.1749,9,6.3,0,1,0,-0.713498501558086
732096.872348032,34.1728,141.4289,35.3,6.3,0,23,0,0.648229334459507
732095.526887037,36.3211,51.5879,17,6.3,0,10,0,0.286501498441914
732080.415754861,-3.619,150.7052,6,6.3,0,7,0,0.131599538456171
732074.060205903,-21.9278,170.1904,16.7,6.3,0,14,1,0.432629534120152
732045.206812037,-36.3279,-97.9141,10,6.3,0,2,0,-0.412468505894105
732001.102620139,35.2629,-3.9978,8.9,6.3,0,24,0,0.66671274015352
731955.941264931,-5.9687,149.3698,21.4,6.3,0,3,1,-0.236377246838424
731876.489934259,-6.0662,147.7629,45.6,6.3,0,1,0,-0.713498501558086
731872.935590741,0.492,126.1058,51,6.3,0,11,1,0.327894183600139
731831.555124884,-22.4397,172.0582,49.5,6.3,0,16,2,0.490621481097839
731807.218682407,38.9924,20.5648,12,6.3,0,7,0,0.131599538456171
731714.889746296,-17.2911,167.6922,33.3,6.3,0,6,0,0.0646527488255576
731710.851576389,-48.15,32.3516,10,6.3,0,0,0,-Inf
731702.018804745,38.9987,40.4637,10,6.3,0,5,0,-0.0145284972220672
731688.03378044,37.5167,96.5054,15,6.3,0,13,0,0.400444850748751
731652.987197917,26.649,-110.5775,10.3,6.3,0,1,0,-0.713498501558086
731636.085918634,39.5173,77.2105,26.2,6.3,0,28,0,0.733659529784133
731580.200810995,7.3164,123.2772,16.8,6.3,0,16,0,0.490621481097839
731570.593535764,-3.0634,147.9553,33,6.3,0,6,0,0.0646527488255576
731540.897539699,35.3458,74.5921,13,6.3,0,12,0,0.365682744489539
731508.506307986,44.161,149.8723,33,6.3,0,8,0,0.189591485433858
731483.959352199,-10.658,161.29,11.2,6.3,0,39,11,0.877566105468413
731361.233709838,53.903,-161.082,33,6.3,0,10,0,0.286501498441914
731177.973885648,-16.341,178.1,33,6.3,0,5,0,-0.0145284972220672
731170.043827315,-1.542,-15.657,10,6.3,0,1,0,-0.713498501558086
731123.111185301,-18.494,168.173,25.9,6.3,0,8,0,0.189591485433858
731096.421426736,-54.411,-136.856,10,6.3,0,5,0,-0.0145284972220672
731065.98688287,56.246,163.77,16.2,6.3,0,1,0,-0.713498501558086
730991.181764352,18.864,-104.473,33,6.3,0,0,0,-Inf
730945.322305787,-5.266,132.341,10,6.3,0,3,0,-0.236377246838424
730819.434148843,-25.005,-70.965,34.5,6.3,0,0,0,-Inf
730762.176024884,40.195,143.137,19.3,6.3,0,0,0,-Inf
730707.006034838,-15.716,167.981,29.8,6.3,0,3,0,-0.236377246838424
730644.907590972,26.798,97.187,33,6.3,0,1,0,-0.713498501558086
730612.57239213,-11.317,165.418,17,6.3,0,3,0,-0.236377246838424
730583.797582986,-17.698,65.93,10,6.3,0,0,0,-Inf
730549.100248727,-60.161,150.294,10,6.3,0,0,0,-Inf
730478.809789931,-56.103,146.895,10,6.3,0,3,1,-0.236377246838424
730455.807710764,17.625,-82.348,10,6.3,0,1,0,-0.713498501558086
730411.113464931,-56.194,-26.61,25.1,6.3,0,3,0,-0.236377246838424
730329.422492477,-30.342,-178.067,47.1,6.3,0,12,0,0.365682744489539
730144.333431134,-26.45,74.497,10,6.3,0,4,0,-0.111438510230124
730078.65233044,22.6733,125.7718,23,6.3,0,0,0,-Inf
730067.309603472,-9.1338,121.4503,46.9,6.3,0,3,0,-0.236377246838424
729997.075100347,17.0897,148.1379,31.1,6.3,0,2,0,-0.412468505894105
729987.625097454,51.5803,175.1778,36.3,6.3,0,15,1,0.462592757497595
729896.938508912,-43.3649,41.5525,38.4,6.3,0,1,0,-0.713498501558086
729617.317929977,-4.3961,-105.7343,10,6.3,0,0,0,-Inf
729612.389248958,-16.0503,124.4227,10,6.3,0,0,0,-Inf
729567.806348843,-49.761,-114.6525,10,6.3,0,1,0,-0.713498501558086
729537.333700463,-15.353,-173.2083,33,6.3,0,14,0,0.432629534120152
729466.337390625,-6.66,105.4835,50.9,6.3,0,5,0,-0.0145284972220672
729385.866927546,-2.2319,138.9168,30.3,6.3,0,7,0,0.131599538456171
729335.83401713,28.0368,143.5796,9,6.3,0,35,0,0.83056954279219
729333.725667361,7.3801,-77.4045,10,6.3,0,2,0,-0.412468505894105
729308.639616088,3.4854,97.8767,19.7,6.3,0,0,0,-Inf
729288.002314468,9.5913,126.3468,51.1,6.3,0,378,0,1.86399329827914
729242.90225787,-1.9698,-81.0284,23.4,6.3,0,7,0,0.131599538456171
729182.733056481,-41.2808,80.6722,10,6.3,0,0,0,-Inf
729089.61979213,24.0831,122.2662,41.8,6.3,0,7,1,0.131599538456171
729023.507710069,40.7061,143.4345,25.6,6.3,0,5,0,-0.0145284972220672
728968.687491667,-4.9264,103.2335,44.1,6.3,0,2,0,-0.412468505894105
728910.052415394,-56.118,-122.4818,10,6.3,0,0,2,-Inf
728900.30959375,-48.0102,99.49,10,6.3,0,1,1,-0.713498501558086
728825.010963194,38.4043,22.2719,2.9,6.3,0,11,0,0.327894183600139
728808.312337616,-10.3519,164.1259,26.4,6.3,0,3,0,-0.236377246838424
728744.094605208,-56.0131,-28.3929,48.7,6.3,0,4,0,-0.111438510230124
728703.52078912,-1.2508,127.5045,38.7,6.3,0,54,8,1.01889525826488
728703.363658102,-1.2649,127.5158,34.5,6.3,0,61,1,1.07183133345268
728618.707701157,-1.998,135.9596,16,6.3,0,1,0,-0.713498501558086
728594.740254282,43.4388,-127.5231,20,6.3,0,3,0,-0.236377246838424
728540.740749537,-21.1744,173.6472,27.3,6.3,0,0,0,-Inf
728520.063394676,44.5824,149.9882,54.5,6.3,0,53,4,1.0107773680427
728411.391285995,-21.5219,-173.618,34.2,6.3,0,0,0,-Inf
728283.580725579,-6.8471,131.374,5.9,6.3,0,2,0,-0.412468505894105
728192.428960185,0.7573,-29.3451,10,6.3,0,0,0,-Inf
728116.120183681,-24.5624,-111.886,10,6.3,0,0,0,-Inf
728066.668675232,-5.3416,152.0137,18.8,6.3,0,12,2,0.365682744489539
728036.85606713,-16.5688,-177.3667,9.7,6.3,0,0,0,-Inf
727942.785210995,-50.8594,139.4639,9.9,6.3,0,0,0,-Inf
727778.243208912,-0.8529,127.6404,29.6,6.3,0,9,0,0.240744007881239
727730.117316319,24.0044,95.9676,17.3,6.3,0,2,0,-0.412468505894105
727709.704911227,19.6046,-77.8658,23.1,6.3,0,5,0,-0.0145284972220672
727704.514270139,33.3547,71.3279,16.3,6.3,0,3,0,-0.236377246838424
727702.971767477,7.3995,-82.3341,17.8,6.3,0,1,0,-0.713498501558086
727642.273941898,17.206,120.8703,32,6.3,0,3,0,-0.236377246838424
727559.3816875,51.0409,98.1543,13.5,6.3,0,12,0,0.365682744489539
727523.526675463,5.8368,126.8785,42,6.3,0,1,0,-0.713498501558086
727483.685009375,-13.7336,166.686,40.9,6.3,0,3,0,-0.236377246838424
727427.81226412,40.2684,-124.1331,12,6.3,0,1,0,-0.713498501558086
727364.050892361,-58.2893,-24.2481,16.9,6.3,0,5,0,-0.0145284972220672
727293.660267593,-14.2299,-75.4982,48.7,6.3,0,1,0,-0.713498501558086
727292.140958681,7.0657,-78.1378,37.5,6.3,0,1,0,-0.713498501558086
727245.058057523,48.2781,154.3439,8,6.3,0,4,0,-0.111438510230124
727223.735145602,-2.1385,139.0246,22,6.3,0,9,0,0.240744007881239
727108.629684838,-23.992,-174.6596,9.3,6.3,0,1,0,-0.713498501558086
726949.401230208,36.205,100.2174,9.6,6.3,0,13,1,0.400444850748751
726944.788160995,-36.8422,-73.1469,39.5,6.3,0,1,0,-0.713498501558086
726904.612032176,51.4479,-175.0569,14,6.3,0,11,0,0.327894183600139
726883.232377894,-40.3627,176.0838,24.9,6.3,0,5,0,-0.0145284972220672
726758.686030208,-4.0037,152.4248,23.5,6.3,0,3,0,-0.236377246838424
726681.012552546,-4.4907,138.971,14,6.3,0,6,0,0.0646527488255576
726644.859428125,1.1484,-79.6033,28,6.3,0,2,0,-0.412468505894105
726619.246069329,-45.1606,167.0756,13.8,6.3,0,7,0,0.131599538456171
726612.56336331,56.1469,164.1988,19,6.3,0,1,0,-0.713498501558086
726578.958266667,57.1683,122.0147,26,6.3,0,4,0,-0.111438510230124
726573.857061574,29.9729,99.2295,21.4,6.3,0,45,0,0.939714012217258
726386.764185532,-28.586,-177.5699,28,6.3,0,1,0,-0.713498501558086
726290.662703935,41.719,144.2433,19.3,6.3,0,5,0,-0.0145284972220672
726265.512113079,-15.2126,-173.5332,41.8,6.3,0,1,0,-0.713498501558086
726228.41961088,-26.8239,-113.2699,10,6.3,0,1,0,-0.713498501558086
726201.967634259,-3.3841,145.739,28,6.3,0,1,0,-0.713498501558086
726124.164879745,-19.7812,133.9246,5,6.3,0,20,1,0.587531494105895
726124.024978356,-19.8247,133.8569,5,6.3,0,21,0,0.608720793175833
726069.169287037,-0.303,124.8811,45.7,6.3,0,4,0,-0.111438510230124
726035.698775,5.4401,36.7967,15,6.3,0,3,0,-0.236377246838424
726022.581303819,-7.2997,154.3609,23.1,6.3,0,19,0,0.565255099394743
725852.807065394,2.3785,98.9213,29.9,6.3,0,3,0,-0.236377246838424
725628.394727431,-60.7863,-36.742,10,6.3,0,1,0,-0.713498501558086
725574.612793518,37.5261,-118.4416,0.3,6.3,0,15,2,0.462592757497595
725534.575040625,10.5994,-62.9316,32.5,6.3,0,7,0,0.131599538456171
725513.241100694,43.629,148.3805,40.1,6.3,0,12,0,0.365682744489539
725478.53625544,43.8672,147.5792,0.9,6.3,0,8,0,0.189591485433858
725368.23534213,-5.7553,104.1824,25,6.3,0,16,0,0.490621481097839
725357.114321412,11.7071,-85.8553,31.1,6.3,0,4,0,-0.111438510230124
725355.282072106,3.6944,126.6543,25,6.3,0,10,0,0.286501498441914
725309.551157639,36.7453,54.8108,12.6,6.3,0,5,0,-0.0145284972220672
725265.113130671,-4.0933,136.0748,10,6.3,0,14,2,0.432629534120152
725230.416457176,54.1487,168.6935,29.3,6.3,0,0,0,-Inf
725194.150902431,-29.7018,-177.7798,45.1,6.3,0,2,0,-0.412468505894105
725143.59754919,-29.0393,77.7813,29.8,6.3,0,0,0,-Inf
725129.371712963,48.8344,156.1928,41.9,6.3,0,4,0,-0.111438510230124
725088.613144792,-6.6095,105.3958,45.4,6.3,0,2,0,-0.412468505894105
725038.189561458,-46.0061,165.1598,10,6.3,0,2,0,-0.412468505894105
724963.284386227,0.2188,98.0507,41.8,6.3,0,3,0,-0.236377246838424
724860.796274769,32.3906,131.9639,45.1,6.3,0,6,0,0.0646527488255576
724804.087207176,-30.6768,-71.2018,49.5,6.3,0,3,0,-0.236377246838424
724632.17464456,11.8542,-13.5064,11,6.3,0,0,0,-Inf
724618.554175926,3.7429,148.969,44.5,6.3,0,0,0,-Inf
724600.829454514,17.3801,-61.5607,30.7,6.3,0,0,0,-Inf
724300.345588542,16.1369,-95.2483,49.8,6.3,0,11,0,0.327894183600139
724234.185578935,-10.612,-74.6854,14,6.3,0,9,0,0.240744007881239
724099.446573495,-51.1514,160.6423,10,6.3,0,4,0,-0.111438510230124
724093.320759954,51.3934,-179.9408,51.1,6.3,0,2,0,-0.412468505894105
724069.458085532,16.5772,-98.3436,19.9,6.3,0,13,1,0.400444850748751
724038.235134491,-60.7537,-20.9512,10,6.3,0,0,0,-Inf
723934.734365625,31.6752,82.2837,25,6.3,0,16,0,0.490621481097839
723854.609829977,-20.0116,-174.2334,21,6.3,0,2,0,-0.412468505894105
723609.915361343,38.2437,23.2596,31.9,6.3,0,26,1,0.701474846412732
723576.36994213,51.8217,176.1449,21.5,6.3,0,19,0,0.565255099394743
723234.243793634,43.4664,146.5874,49,6.3,0,35,0,0.83056954279219
723070.22078831,-1.7122,136.0491,33.3,6.3,0,31,0,0.777863192276187
723020.81342338,-11.1609,107.7225,32.2,6.3,0,1,0,-0.713498501558086
722989.122905671,49.8855,78.9159,8.5,6.3,0,4,0,-0.111438510230124
722665.757830556,-26.518,-70.6639,49.1,6.3,0,1,0,-0.713498501558086
722412.393326736,-31.0411,-67.7644,4.3,6.3,0,86,0,1.22099994968548
722375.726856019,-27.9276,173.1281,33,6.3,0,5,0,-0.0145284972220672
722323.826415856,-59.5398,-20.5896,33,6.3,0,4,0,-0.111438510230124
722308.071378588,-17.5816,-174.3933,52.9,6.3,0,0,0,-Inf
722126.945222338,-60.96,-22.9649,33,6.3,0,0,0,-Inf
722068.671301505,28.2693,130.6664,11.1,6.3,0,14,0,0.432629534120152
721998.751565509,-6.4306,152.9947,19.5,6.3,0,1,0,-0.713498501558086
721929.448347569,39.7127,118.3715,37.1,6.3,0,31,15,0.777863192276187
721928.821456134,39.5593,117.8724,9.6,6.3,0,41,0,0.899285355161649
721912.704554745,7.4823,-78.2765,25.3,6.3,0,60,0,1.06465274882556
721891.870241435,3.4022,96.2831,1,6.3,0,39,0,0.877566105468413
721740.420356481,44.7419,149.1504,5.1,6.3,0,116,0,1.35095948766883
721733.664273958,-29.477,-177.5658,29.4,6.3,0,38,1,0.866285095058724
